category,item,store,date,week,units,forecast
Juices,639055,1680,2018-08-01,2018-07-26,0.0,0.221562208
Juices,639055,99280,2018-08-01,2018-07-26,0.0,0.24925748399999997
Juices,639055,122560,2018-08-01,2018-07-26,0.0,0.24925748399999997
Juices,641910,1680,2018-08-01,2018-07-26,0.0,0.46821705399999997
Juices,641910,99280,2018-08-01,2018-07-26,0.0,0.9364341070000001
Juices,641910,122560,2018-08-01,2018-07-26,0.0,0.41619293700000004
Juices,644285,1680,2018-08-01,2018-07-26,0.0,0.055202829
Juices,644965,1680,2018-08-01,2018-07-26,0.0,0.329253434
Juices,644965,99280,2018-08-01,2018-07-26,0.0,0.109751145
Juices,644965,122560,2018-08-01,2018-07-26,0.0,0.164626717
Juices,651620,1680,2018-08-01,2018-07-26,0.0,0.5539995679999999
Juices,651620,99280,2018-08-01,2018-07-26,2.0,0.639230271
Juices,651620,122560,2018-08-01,2018-07-26,0.0,0.383538163
Juices,651905,1680,2018-08-01,2018-07-26,0.0,0.278914754
Juices,651905,99280,2018-08-01,2018-07-26,0.0,0.503596084
Juices,651905,122560,2018-08-01,2018-07-26,0.0,0.139457377
Juices,651910,1680,2018-08-01,2018-07-26,1.0,0.357797994
Juices,651910,99280,2018-08-01,2018-07-26,0.0,0.041604418
Juices,651910,122560,2018-08-01,2018-07-26,0.0,0.09152971900000001
Juices,651915,1680,2018-08-01,2018-07-26,0.0,0.300253019
Juices,651915,99280,2018-08-01,2018-07-26,0.0,0.797815165
Juices,651915,122560,2018-08-01,2018-07-26,1.0,0.18015181100000002
Juices,651930,1680,2018-08-01,2018-07-26,0.0,0.21182946600000002
Juices,651930,99280,2018-08-01,2018-07-26,0.0,0.167233789
Juices,651930,122560,2018-08-01,2018-07-26,0.0,0.133787031
Juices,651955,1680,2018-08-01,2018-07-26,0.0,0.278499202
Juices,651955,99280,2018-08-01,2018-07-26,0.0,0.113462638
Juices,651955,122560,2018-08-01,2018-07-26,1.0,0.061888711
Juices,656000,1680,2018-08-01,2018-07-26,0.0,0.0
Juices,656000,122560,2018-08-01,2018-07-26,0.0,0.0
Juices,656070,1680,2018-08-01,2018-07-26,2.0,0.524119122
Juices,656070,99280,2018-08-01,2018-07-26,2.0,1.186164328
Juices,656070,122560,2018-08-01,2018-07-26,2.0,0.868934333
Juices,683905,1680,2018-08-01,2018-07-26,0.0,0.568224314
Juices,683905,99280,2018-08-01,2018-07-26,2.0,0.767102823
Juices,683905,122560,2018-08-01,2018-07-26,0.0,0.426168235
Juices,687210,1680,2018-08-01,2018-07-26,1.0,0.5291093920000001
Juices,687210,99280,2018-08-01,2018-07-26,0.0,0.719588773
Juices,687210,122560,2018-08-01,2018-07-26,0.0,0.27513688399999997
Juices,687215,1680,2018-08-01,2018-07-26,2.0,0.671677718
Juices,687215,99280,2018-08-01,2018-07-26,0.0,0.606676649
Juices,687215,122560,2018-08-01,2018-07-26,0.0,0.28167130100000004
Juices,690020,1680,2018-08-01,2018-07-26,1.0,0.8731995370000001
Juices,690020,99280,2018-08-01,2018-07-26,5.0,1.264184404
Juices,690020,122560,2018-08-01,2018-07-26,1.0,0.560411643
Juices,690025,1680,2018-08-01,2018-07-26,2.0,0.590194393
Juices,690025,99280,2018-08-01,2018-07-26,1.0,1.101696201
Juices,690025,122560,2018-08-01,2018-07-26,1.0,0.603309824
Juices,690030,1680,2018-08-01,2018-07-26,2.0,0.69978932
Juices,690030,99280,2018-08-01,2018-07-26,1.0,0.83436419
Juices,690030,122560,2018-08-01,2018-07-26,0.0,0.52484199
Juices,690035,1680,2018-08-01,2018-07-26,11.0,4.934821077
Juices,690035,99280,2018-08-01,2018-07-26,5.0,5.8915721020000005
Juices,690035,122560,2018-08-01,2018-07-26,3.0,4.078780686
Juices,690040,1680,2018-08-01,2018-07-26,10.0,3.8184512230000003
Juices,690040,99280,2018-08-01,2018-07-26,6.0,6.14677514
Juices,690040,122560,2018-08-01,2018-07-26,5.0,2.188624482
Juices,690045,1680,2018-08-01,2018-07-26,9.0,4.812401742
Juices,690045,99280,2018-08-01,2018-07-26,9.0,7.419119352
Juices,690045,122560,2018-08-01,2018-07-26,5.0,3.358655382
Juices,691425,1680,2018-08-01,2018-07-26,1.0,0.641194969
Juices,691425,99280,2018-08-01,2018-07-26,2.0,0.8363412640000001
Juices,691425,122560,2018-08-01,2018-07-26,0.0,0.7248290959999999
Juices,692895,1680,2018-08-01,2018-07-26,5.0,6.096861799999999
Juices,692895,99280,2018-08-01,2018-07-26,3.0,7.635875457999999
Juices,692895,122560,2018-08-01,2018-07-26,0.0,4.261883977
Juices,700745,1680,2018-08-01,2018-07-26,2.0,1.380950554
Juices,700745,99280,2018-08-01,2018-07-26,0.0,1.5901854869999998
Juices,700745,122560,2018-08-01,2018-07-26,4.0,0.89971021
Juices,700750,1680,2018-08-01,2018-07-26,0.0,0.473731577
Juices,700750,99280,2018-08-01,2018-07-26,0.0,0.279932296
Juices,700750,122560,2018-08-01,2018-07-26,0.0,0.322998803
Juices,700760,1680,2018-08-01,2018-07-26,1.0,0.9020686729999999
Juices,700760,99280,2018-08-01,2018-07-26,1.0,0.622856941
Juices,700760,122560,2018-08-01,2018-07-26,2.0,0.343645209
Juices,713395,122560,2018-08-01,2018-07-26,0.0,0.0
Juices,750875,122560,2018-08-01,2018-07-26,0.0,0.0
Juices,759515,1680,2018-08-01,2018-07-26,0.0,0.248480796
Juices,759515,99280,2018-08-01,2018-07-26,1.0,0.372721194
Juices,759515,122560,2018-08-01,2018-07-26,0.0,0.248480796
Juices,761140,1680,2018-08-01,2018-07-26,0.0,0.316417689
Juices,761140,99280,2018-08-01,2018-07-26,2.0,0.548457327
Juices,761140,122560,2018-08-01,2018-07-26,0.0,0.337512201
Juices,761145,1680,2018-08-01,2018-07-26,0.0,0.37993554399999996
Juices,761145,99280,2018-08-01,2018-07-26,3.0,0.639891443
Juices,761145,122560,2018-08-01,2018-07-26,1.0,0.619894835
Juices,761150,1680,2018-08-01,2018-07-26,0.0,0.148126764
Juices,761150,99280,2018-08-01,2018-07-26,0.0,0.53695952
Juices,761150,122560,2018-08-01,2018-07-26,0.0,0.259221837
Juices,761175,1680,2018-08-01,2018-07-26,0.0,0.547742927
Juices,761175,99280,2018-08-01,2018-07-26,0.0,0.20039375399999998
Juices,761175,122560,2018-08-01,2018-07-26,0.0,0.08015750099999999
Juices,761185,1680,2018-08-01,2018-07-26,0.0,0.391195619
Juices,761185,99280,2018-08-01,2018-07-26,1.0,0.253126577
Juices,761185,122560,2018-08-01,2018-07-26,0.0,0.41420712600000004
Juices,762920,1680,2018-08-01,2018-07-26,0.0,0.578457268
Juices,762920,99280,2018-08-01,2018-07-26,0.0,0.740425303
Juices,762920,122560,2018-08-01,2018-07-26,3.0,0.300797779
Juices,762925,1680,2018-08-01,2018-07-26,2.0,0.647036967
Juices,762925,99280,2018-08-01,2018-07-26,3.0,0.839771383
Juices,762925,122560,2018-08-01,2018-07-26,0.0,0.550669759
Juices,777355,1680,2018-08-01,2018-07-26,10.0,5.062202663
Juices,777355,99280,2018-08-01,2018-07-26,8.0,6.818477056
Juices,777355,122560,2018-08-01,2018-07-26,3.0,4.5973065
Juices,791725,1680,2018-08-01,2018-07-26,0.0,0.393373474
Juices,791725,99280,2018-08-01,2018-07-26,0.0,0.272335482
Juices,791725,122560,2018-08-01,2018-07-26,0.0,0.363113976
Juices,811050,1680,2018-08-01,2018-07-26,0.0,0.509999371
Juices,811050,122560,2018-08-01,2018-07-26,1.0,0.46836677
Juices,811060,1680,2018-08-01,2018-07-26,0.0,0.344502701
Juices,811060,99280,2018-08-01,2018-07-26,0.0,0.823810807
Juices,811060,122560,2018-08-01,2018-07-26,0.0,0.449351349
Juices,827130,1680,2018-08-01,2018-07-26,0.0,1.4935337030000002
Juices,827130,99280,2018-08-01,2018-07-26,1.0,0.730172033
Juices,827130,122560,2018-08-01,2018-07-26,1.0,0.630603119
Juices,850330,1680,2018-08-01,2018-07-26,0.0,0.48055036100000004
Juices,850330,99280,2018-08-01,2018-07-26,1.0,0.800917268
Juices,850330,122560,2018-08-01,2018-07-26,0.0,0.400458634
Juices,850335,1680,2018-08-01,2018-07-26,0.0,0.38766748700000003
Juices,850335,99280,2018-08-01,2018-07-26,0.0,0.352424988
Juices,850335,122560,2018-08-01,2018-07-26,0.0,0.140969995
Juices,858860,1680,2018-08-01,2018-07-26,1.0,0.517039793
Juices,858860,99280,2018-08-01,2018-07-26,1.0,0.9306716270000001
Juices,858860,122560,2018-08-01,2018-07-26,1.0,0.27575455600000004
Juices,861615,1680,2018-08-01,2018-07-26,0.0,0.599025355
Juices,861615,99280,2018-08-01,2018-07-26,0.0,1.073862527
Juices,861615,122560,2018-08-01,2018-07-26,1.0,0.416395674
Juices,861670,1680,2018-08-01,2018-07-26,6.0,6.024990863999999
Juices,861670,99280,2018-08-01,2018-07-26,15.0,9.117464051
Juices,861670,122560,2018-08-01,2018-07-26,6.0,3.998887742
Juices,861675,1680,2018-08-01,2018-07-26,1.0,0.413403255
Juices,861675,99280,2018-08-01,2018-07-26,2.0,0.98361464
Juices,861675,122560,2018-08-01,2018-07-26,1.0,0.470424393
Juices,870340,1680,2018-08-01,2018-07-26,1.0,2.184260363
Juices,870340,99280,2018-08-01,2018-07-26,2.0,3.215034916
Juices,870340,122560,2018-08-01,2018-07-26,1.0,0.908063297
Juices,873025,1680,2018-08-01,2018-07-26,0.0,0.264490925
Juices,873025,99280,2018-08-01,2018-07-26,0.0,0.13224546199999998
Juices,873025,122560,2018-08-01,2018-07-26,1.0,0.793472774
Juices,874805,1680,2018-08-01,2018-07-26,0.0,0.037642797
Juices,874805,99280,2018-08-01,2018-07-26,0.0,0.639927543
Juices,874805,122560,2018-08-01,2018-07-26,0.0,0.639927543
Juices,874815,1680,2018-08-01,2018-07-26,0.0,0.314745449
Juices,874815,99280,2018-08-01,2018-07-26,1.0,0.734406047
Juices,874815,122560,2018-08-01,2018-07-26,0.0,0.664462614
Juices,878315,1680,2018-08-01,2018-07-26,4.0,3.360607004
Juices,878315,99280,2018-08-01,2018-07-26,3.0,3.9805248
Juices,878315,122560,2018-08-01,2018-07-26,2.0,2.316534925
Juices,886890,1680,2018-08-01,2018-07-26,0.0,0.287053587
Juices,886890,99280,2018-08-01,2018-07-26,2.0,0.6817522690000001
Juices,886890,122560,2018-08-01,2018-07-26,2.0,0.6817522690000001
Juices,896645,1680,2018-08-01,2018-07-26,9.0,2.167800237
Juices,896645,99280,2018-08-01,2018-07-26,1.0,1.230373108
Juices,896645,122560,2018-08-01,2018-07-26,2.0,1.5526136830000001
Juices,899245,1680,2018-08-01,2018-07-26,0.0,0.865712282
Juices,899245,99280,2018-08-01,2018-07-26,0.0,0.7695220290000001
Juices,899245,122560,2018-08-01,2018-07-26,0.0,0.737458611
Juices,899835,1680,2018-08-01,2018-07-26,0.0,0.755927847
Juices,899835,99280,2018-08-01,2018-07-26,0.0,1.423664112
Juices,899835,122560,2018-08-01,2018-07-26,0.0,0.8819158220000001
Juices,901595,1680,2018-08-01,2018-07-26,0.0,0.368330176
Juices,901595,99280,2018-08-01,2018-07-26,1.0,0.368330176
Juices,901595,122560,2018-08-01,2018-07-26,0.0,0.147332071
Juices,902075,1680,2018-08-01,2018-07-26,1.0,0.37124271700000006
Juices,902075,99280,2018-08-01,2018-07-26,2.0,0.6187378610000001
Juices,902075,122560,2018-08-01,2018-07-26,0.0,0.20624595399999998
Juices,902085,1680,2018-08-01,2018-07-26,1.0,0.7772401259999999
Juices,902085,99280,2018-08-01,2018-07-26,0.0,0.5486400889999999
Juices,902085,122560,2018-08-01,2018-07-26,1.0,0.228600037
Juices,902215,1680,2018-08-01,2018-07-26,0.0,0.549538521
Juices,902215,99280,2018-08-01,2018-07-26,0.0,0.21136097
Juices,902215,122560,2018-08-01,2018-07-26,0.0,0.338177551
Juices,916155,1680,2018-08-01,2018-07-26,3.0,0.873642888
Juices,916155,99280,2018-08-01,2018-07-26,1.0,0.5533071620000001
Juices,916155,122560,2018-08-01,2018-07-26,0.0,0.611550021
Juices,917850,1680,2018-08-01,2018-07-26,0.0,0.571988531
Juices,917850,99280,2018-08-01,2018-07-26,1.0,0.584699387
Juices,917850,122560,2018-08-01,2018-07-26,0.0,0.355903975
Juices,921070,1680,2018-08-01,2018-07-26,0.0,0.115233349
Juices,921070,99280,2018-08-01,2018-07-26,0.0,1.296375174
Juices,921070,122560,2018-08-01,2018-07-26,0.0,0.230466698
Juices,922375,1680,2018-08-01,2018-07-26,0.0,0.581519489
Juices,922375,99280,2018-08-01,2018-07-26,0.0,1.179192298
Juices,922375,122560,2018-08-01,2018-07-26,0.0,0.419986298
Juices,925445,99280,2018-08-01,2018-07-26,0.0,0.0
Juices,925455,1680,2018-08-01,2018-07-26,0.0,0.188910346
Juices,925455,99280,2018-08-01,2018-07-26,0.0,0.21589753899999997
Juices,931650,1680,2018-08-01,2018-07-26,2.0,0.878659353
Juices,931650,99280,2018-08-01,2018-07-26,0.0,0.39051526799999997
Juices,931650,122560,2018-08-01,2018-07-26,0.0,0.146443226
Juices,931655,1680,2018-08-01,2018-07-26,0.0,0.975912407
Juices,931655,99280,2018-08-01,2018-07-26,2.0,0.325304136
Juices,931655,122560,2018-08-01,2018-07-26,2.0,0.144579616
Juices,934235,99280,2018-08-01,2018-07-26,0.0,0.07528494599999999
Juices,934235,122560,2018-08-01,2018-07-26,0.0,0.225854838
Juices,934695,1680,2018-08-01,2018-07-26,0.0,0.082672285
Juices,934695,99280,2018-08-01,2018-07-26,1.0,1.19874813
Juices,934695,122560,2018-08-01,2018-07-26,1.0,1.0334035609999999
Juices,938290,1680,2018-08-01,2018-07-26,6.0,5.240677037
Juices,938290,99280,2018-08-01,2018-07-26,8.0,5.857227276000001
Juices,938290,122560,2018-08-01,2018-07-26,4.0,2.836131102
Juices,938310,1680,2018-08-01,2018-07-26,0.0,0.565745161
Juices,938310,99280,2018-08-01,2018-07-26,4.0,0.848617741
Juices,938310,122560,2018-08-01,2018-07-26,0.0,0.46673975799999995
Juices,938315,1680,2018-08-01,2018-07-26,1.0,0.719258955
Juices,938315,99280,2018-08-01,2018-07-26,0.0,0.622435634
Juices,938315,122560,2018-08-01,2018-07-26,1.0,0.37346138100000004
Juices,965885,1680,2018-08-01,2018-07-26,0.0,0.229174479
Juices,965885,99280,2018-08-01,2018-07-26,0.0,0.229174479
Juices,965885,122560,2018-08-01,2018-07-26,0.0,0.05729362
Juices,965890,1680,2018-08-01,2018-07-26,2.0,0.29613978
Juices,965890,99280,2018-08-01,2018-07-26,0.0,0.3290442
Juices,965890,122560,2018-08-01,2018-07-26,1.0,0.09871326
Juices,969270,1680,2018-08-01,2018-07-26,1.0,0.0
Juices,969270,99280,2018-08-01,2018-07-26,0.0,0.356137765
Juices,969275,1680,2018-08-01,2018-07-26,1.0,0.211100946
Juices,969275,99280,2018-08-01,2018-07-26,0.0,0.175917455
Juices,976245,1680,2018-08-01,2018-07-26,0.0,0.47680496299999997
Juices,976245,99280,2018-08-01,2018-07-26,1.0,0.293418439
Juices,976245,122560,2018-08-01,2018-07-26,0.0,0.220063829
Juices,976430,1680,2018-08-01,2018-07-26,0.0,0.625111498
Juices,976430,99280,2018-08-01,2018-07-26,1.0,0.833481997
Juices,976430,122560,2018-08-01,2018-07-26,0.0,0.27348628
Juices,976440,1680,2018-08-01,2018-07-26,0.0,0.154948962
Juices,976440,99280,2018-08-01,2018-07-26,0.0,0.86771419
Juices,976440,122560,2018-08-01,2018-07-26,0.0,0.40286730200000004
Juices,976780,1680,2018-08-01,2018-07-26,0.0,0.174893357
Juices,976780,99280,2018-08-01,2018-07-26,0.0,0.13991468599999998
Juices,976780,122560,2018-08-01,2018-07-26,0.0,0.2448507
Juices,977145,1680,2018-08-01,2018-07-26,0.0,1.054218829
Juices,977145,99280,2018-08-01,2018-07-26,0.0,0.527109414
Juices,977145,122560,2018-08-01,2018-07-26,0.0,0.23061036899999998
Juices,981225,1680,2018-08-01,2018-07-26,7.0,9.215665459
Juices,981225,99280,2018-08-01,2018-07-26,13.0,10.31002573
Juices,981225,122560,2018-08-01,2018-07-26,0.0,7.602924004
Juices,982165,1680,2018-08-01,2018-07-26,1.0,2.189642795
Juices,982165,99280,2018-08-01,2018-07-26,0.0,1.48330641
Juices,982165,122560,2018-08-01,2018-07-26,2.0,0.98887094
Juices,982170,1680,2018-08-01,2018-07-26,5.0,0.64720017
Juices,982170,99280,2018-08-01,2018-07-26,0.0,0.474613458
Juices,982170,122560,2018-08-01,2018-07-26,0.0,0.345173424
Juices,982390,1680,2018-08-01,2018-07-26,0.0,0.8204540020000001
Juices,982390,99280,2018-08-01,2018-07-26,2.0,1.15995221
Juices,982390,122560,2018-08-01,2018-07-26,0.0,0.367789725
Juices,982410,1680,2018-08-01,2018-07-26,0.0,0.08810928300000001
Juices,982410,99280,2018-08-01,2018-07-26,0.0,0.146848805
Juices,982410,122560,2018-08-01,2018-07-26,2.0,0.08810928300000001
Juices,987925,1680,2018-08-01,2018-07-26,1.0,0.39203701399999996
Juices,987925,99280,2018-08-01,2018-07-26,1.0,0.588055522
Juices,987925,122560,2018-08-01,2018-07-26,3.0,0.522716019
Juices,987930,1680,2018-08-01,2018-07-26,0.0,0.259353844
Juices,987930,99280,2018-08-01,2018-07-26,0.0,0.551126918
Juices,987930,122560,2018-08-01,2018-07-26,1.0,0.421449996
Juices,990180,1680,2018-08-01,2018-07-26,1.0,0.888219456
Juices,990180,99280,2018-08-01,2018-07-26,0.0,0.269157411
Juices,990180,122560,2018-08-01,2018-07-26,0.0,0.269157411
Juices,991110,1680,2018-08-01,2018-07-26,0.0,0.43876879
Juices,991110,99280,2018-08-01,2018-07-26,0.0,0.175507516
Juices,991110,122560,2018-08-01,2018-07-26,0.0,0.0
Juices,997895,1680,2018-08-01,2018-07-26,2.0,1.962046351
Juices,997895,99280,2018-08-01,2018-07-26,0.0,0.894968511
Juices,997895,122560,2018-08-01,2018-07-26,0.0,0.378640524
Juices,1001225,1680,2018-08-01,2018-07-26,5.0,3.859872362
Juices,1001225,99280,2018-08-01,2018-07-26,7.0,4.750612138
Juices,1001225,122560,2018-08-01,2018-07-26,2.0,3.325428497
Juices,1001245,1680,2018-08-01,2018-07-26,5.0,4.471308895
Juices,1001245,99280,2018-08-01,2018-07-26,8.0,5.171634384
Juices,1001245,122560,2018-08-01,2018-07-26,1.0,2.85517315
Juices,1002110,1680,2018-08-01,2018-07-26,0.0,0.026851502000000003
Juices,1002270,1680,2018-08-01,2018-07-26,0.0,0.755682038
Juices,1002270,99280,2018-08-01,2018-07-26,3.0,1.4197662519999998
Juices,1002270,122560,2018-08-01,2018-07-26,0.0,0.251894013
Juices,1002275,1680,2018-08-01,2018-07-26,0.0,0.501212624
Juices,1002275,99280,2018-08-01,2018-07-26,1.0,0.778198547
Juices,1002275,122560,2018-08-01,2018-07-26,0.0,0.316555341
Juices,1002285,1680,2018-08-01,2018-07-26,0.0,0.37941288
Juices,1002285,99280,2018-08-01,2018-07-26,2.0,0.575660921
Juices,1002285,122560,2018-08-01,2018-07-26,0.0,0.261664055
Juices,1007320,1680,2018-08-01,2018-07-26,2.0,0.60409689
Juices,1007320,99280,2018-08-01,2018-07-26,0.0,0.60409689
Juices,1007320,122560,2018-08-01,2018-07-26,2.0,0.247130546
Juices,1008245,1680,2018-08-01,2018-07-26,0.0,0.097630453
Juices,1008245,99280,2018-08-01,2018-07-26,0.0,0.51255988
Juices,1008245,122560,2018-08-01,2018-07-26,0.0,0.17085329300000002
Juices,1017355,1680,2018-08-01,2018-07-26,4.0,1.636956497
Juices,1017355,99280,2018-08-01,2018-07-26,1.0,0.8232646709999999
Juices,1017355,122560,2018-08-01,2018-07-26,0.0,0.497787941
Juices,1017360,1680,2018-08-01,2018-07-26,1.0,0.5768082139999999
Juices,1017360,99280,2018-08-01,2018-07-26,1.0,1.03563293
Juices,1017360,122560,2018-08-01,2018-07-26,0.0,0.65546388
Juices,1024105,1680,2018-08-01,2018-07-26,0.0,0.330970019
Juices,1024105,99280,2018-08-01,2018-07-26,0.0,0.047281431
Juices,1024105,122560,2018-08-01,2018-07-26,0.0,0.37825145
Juices,1024110,1680,2018-08-01,2018-07-26,0.0,0.653324235
Juices,1024110,99280,2018-08-01,2018-07-26,0.0,0.108887372
Juices,1024110,122560,2018-08-01,2018-07-26,0.0,0.37021706600000004
Juices,1024115,1680,2018-08-01,2018-07-26,0.0,0.565092539
Juices,1024115,99280,2018-08-01,2018-07-26,0.0,0.180829613
Juices,1024115,122560,2018-08-01,2018-07-26,0.0,0.42947033
Juices,1024190,1680,2018-08-01,2018-07-26,1.0,0.072164706
Juices,1024190,99280,2018-08-01,2018-07-26,0.0,0.144329412
Juices,1024190,122560,2018-08-01,2018-07-26,0.0,0.324741177
Juices,1024200,1680,2018-08-01,2018-07-26,4.0,0.7407254590000001
Juices,1024200,99280,2018-08-01,2018-07-26,0.0,0.088887055
Juices,1024200,122560,2018-08-01,2018-07-26,0.0,0.148145092
Juices,1024205,1680,2018-08-01,2018-07-26,1.0,0.282147501
Juices,1024205,99280,2018-08-01,2018-07-26,0.0,0.15674861199999998
Juices,1024205,122560,2018-08-01,2018-07-26,0.0,0.407546391
Juices,1025655,1680,2018-08-01,2018-07-26,0.0,0.10381118199999999
Juices,1025655,99280,2018-08-01,2018-07-26,0.0,0.155716773
Juices,1025655,122560,2018-08-01,2018-07-26,0.0,0.0
Juices,1025660,1680,2018-08-01,2018-07-26,0.0,0.14030253199999998
Juices,1025660,99280,2018-08-01,2018-07-26,0.0,0.14030253199999998
Juices,1025670,1680,2018-08-01,2018-07-26,0.0,0.123616616
Juices,1025670,99280,2018-08-01,2018-07-26,0.0,0.0
Juices,1025670,122560,2018-08-01,2018-07-26,0.0,0.030904154
Juices,1025680,1680,2018-08-01,2018-07-26,0.0,0.11516999
Juices,1025680,99280,2018-08-01,2018-07-26,0.0,0.057584995
Juices,1026310,1680,2018-08-01,2018-07-26,1.0,3.585000258
Juices,1026310,99280,2018-08-01,2018-07-26,1.0,2.8333066560000004
Juices,1026310,122560,2018-08-01,2018-07-26,5.0,1.214274281
Juices,1026315,1680,2018-08-01,2018-07-26,4.0,3.5015105230000003
Juices,1026315,99280,2018-08-01,2018-07-26,1.0,2.0253835380000003
Juices,1026315,122560,2018-08-01,2018-07-26,0.0,1.224384399
Juices,1026320,1680,2018-08-01,2018-07-26,3.0,3.745521552
Juices,1026320,99280,2018-08-01,2018-07-26,0.0,2.60558021
Juices,1026320,122560,2018-08-01,2018-07-26,0.0,1.384214487
Juices,1026325,1680,2018-08-01,2018-07-26,9.0,3.131641705
Juices,1026325,99280,2018-08-01,2018-07-26,4.0,2.4343621069999997
Juices,1026325,122560,2018-08-01,2018-07-26,1.0,1.1743656390000001
Juices,1026330,1680,2018-08-01,2018-07-26,4.0,2.9402172660000003
Juices,1026330,99280,2018-08-01,2018-07-26,1.0,1.568115875
Juices,1026330,122560,2018-08-01,2018-07-26,0.0,0.887223456
Juices,1026335,1680,2018-08-01,2018-07-26,5.0,2.693666612
Juices,1026335,99280,2018-08-01,2018-07-26,0.0,2.043471223
Juices,1026335,122560,2018-08-01,2018-07-26,1.0,0.9172399240000001
Juices,1027780,1680,2018-08-01,2018-07-26,0.0,0.205542356
Juices,1027780,99280,2018-08-01,2018-07-26,0.0,0.381721518
Juices,1027780,122560,2018-08-01,2018-07-26,0.0,0.205542356
Juices,1027800,1680,2018-08-01,2018-07-26,0.0,0.590554683
Juices,1027800,99280,2018-08-01,2018-07-26,1.0,0.217572778
Juices,1027800,122560,2018-08-01,2018-07-26,0.0,0.12432730199999999
Juices,1028085,1680,2018-08-01,2018-07-26,0.0,0.38636043299999995
Juices,1028085,99280,2018-08-01,2018-07-26,0.0,0.31276797
Juices,1028085,122560,2018-08-01,2018-07-26,0.0,0.202379275
Juices,1030000,1680,2018-08-01,2018-07-26,0.0,0.059637375
